,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelswalkingStairs,labelsnonSpecific,labelsshoesOnOff,labelsonTable,labelswalking,labelsrunning,labelssitting,light_phone_lux,mag_phone_x,mag_phone_y,mag_phone_z
2021-06-08 20:37:14.688794880,1.4376021630680955,-4.821252766190476,0.09802027720476204,-0.6043929420428572,-1.5380760033857142,-0.4369167387409523,0,0,0,0,1,0,0,0.0,6.068767871959999,41.6385992432,9.0587438682924
2021-06-08 20:37:14.938794880,-0.3589234260215003,-12.61573855905,-5.228377392475001,0.49344256819500004,0.59591797229,0.6255847260524999,0,0,0,0,1,0,0,1.0,6.680231895480001,41.3116394048,8.0217438886
2021-06-08 20:37:15.188794880,1.7853448112319998,-8.89863822425,-1.0576575252665,1.4353082745149996,1.8414949536299996,-0.4974371910465001,0,0,0,0,1,0,0,0.0,6.99157583232,42.1207434084,-1.64455999026
2021-06-08 20:37:15.438794880,4.250650019809525,-11.562603199952381,-1.4468885830047618,0.396888064877,0.3024183938,0.07637340539000001,0,0,0,0,1,0,0,0.0,10.504199790400001,39.4923750304,-14.265215835520001
2021-06-08 20:37:15.688794880,0.47380878877750005,-11.60151090635,0.011665008809999966,-2.6071112276000004,-1.96199943425,-0.03075860734500001,0,0,0,0,1,0,0,0.0,6.142455844920001,41.5483190916,-3.2593518902559997
2021-06-08 20:37:15.938794880,-0.058504480895099895,-8.311977839849998,-5.77226590511,0.26814580270499994,-0.6956171357205,-0.10250204690400004,0,0,0,0,1,0,0,0.0,9.51697584164,39.9715911864,13.76013584104
2021-06-08 20:37:16.188794880,1.1514889554857144,-9.868883586714286,-0.6176331103370952,0.9799763532571426,1.2219237185761902,0.0705907154809524,0,0,0,0,1,0,0,0.6999999881,12.4059357462,39.6792790228,8.478999881959998
2021-06-08 20:37:16.438794880,1.2827922178339999,-8.5984586954,-1.39758789734,1.5660922796199999,1.8405895114250002,-0.010412651579950003,0,0,0,0,1,0,0,0.0,8.36724784868,42.1592950436,-3.7488159240079995
2021-06-08 20:37:16.688794880,4.4073998614550005,-12.997872351999998,-0.5658726484649999,-1.2780894077095237,-0.8710055351761904,-0.4580692194685714,0,0,0,0,1,0,0,0.0,11.989671745599999,39.995015564000006,-10.648159713359998
2021-06-08 20:37:16.938794880,1.2446380945428568,-7.735425813095238,-0.2012534722904762,-1.6368370488450001,-2.3166687786,0.0009853363265000027,0,0,0,0,1,0,0,0.0,7.4839678003599985,41.8069595328,8.063711880515202
2021-06-08 20:37:17.188794880,-1.926760587115,-10.6809620734,-6.070082613870001,0.5549597852485,0.14445224228359996,0.16907911536650003,0,0,0,0,1,0,0,0.0,9.025071906800001,41.2184312436,10.44124780664
2021-06-08 20:37:17.438794880,2.3662623026159997,-9.92758193075,-0.8114061716250001,1.72513822762,1.4050556738050002,-0.49370887283049997,0,0,0,0,1,0,0,0.0,10.523231736159998,41.56247116080001,3.4662639285824004
2021-06-08 20:37:17.688794880,3.0894031978800003,-9.480094027800002,-1.423938865313,0.8854483171899998,1.4672253564300002,0.3408479370085,0,0,0,0,1,0,0,0.0,9.294447765480001,41.383862915600005,-10.45149576128
2021-06-08 20:37:17.938794880,2.0613269484685004,-14.376676560000002,-0.3774079411850001,-2.0319827156619046,-1.8017592061857144,-0.38979285955761905,0,0,0,0,1,0,0,0.0,9.55991981536,40.6630868528,-8.753255895855999
2021-06-08 20:37:18.188794880,1.0237577884809523,-4.094204993428572,-0.7536537207166667,-0.34953622256500005,-1.3829188036210003,-0.5095808475949999,0,0,0,0,1,0,0,0.0,7.266807804079999,41.6015110772,12.676287632240001
2021-06-08 20:37:18.438794880,-0.7205088130035001,-13.009836602500002,-4.591766813315,0.6260640906805002,0.626210558523,0.6021496023505001,0,0,0,0,1,0,0,0.0,8.55561582564,41.5634471124,8.10177585612
2021-06-08 20:37:18.688794880,1.7597415842200004,-8.640931177050001,-1.285005575659,1.3228396579800001,1.8757422037299996,-0.5285419922619999,0,0,0,0,1,0,0,0.0,8.154967899279999,42.3559596248,-2.416087996904
2021-06-08 20:37:18.938794880,4.3959000678095235,-11.726426170857144,-1.4332437792428574,0.2571903719609524,0.196554513252381,0.08804024365333332,0,0,0,0,1,0,0,0.0,11.24791181524,40.0545512396,-13.07644775488
2021-06-08 20:37:19.188794880,1.071266698148,-11.007402897450001,-0.03957129635999999,-2.3859622060500003,-2.1703590393,-0.276135029145,0,0,0,0,1,0,0,0.0,7.113087882800001,42.079751129200005,-1.5118239713119999
2021-06-08 20:37:19.438794880,-0.016241286710000045,-8.9228356714,-5.570012569948,0.22889859604499993,-0.888311125285,-0.2784785419010001,0,0,0,0,1,0,0,0.0,7.58644783032,42.0250953672,11.024895820520001
2021-06-08 20:37:19.688794880,1.5448660805749999,-9.748299622400001,-0.26500510865500004,1.0770710678809525,1.1433437792580956,0.07911257446190477,0,0,0,0,1,0,0,0.0,9.52575988808,41.65519119199999,6.088775889883999
2021-06-08 20:37:19.938794880,1.3783513034219046,-8.908450262285713,-1.6750613287523808,1.565932491455,1.71867357792,0.011637671382499996,0,0,0,0,1,0,0,0.0,7.44785587312,42.566287384,-7.5986478904928
2021-06-08 20:37:20.188794880,3.8898322731649997,-13.222049998999998,-0.0032004019900000124,-1.3815539679300002,-0.77554957718,-0.477197767097,0,0,0,0,1,0,0,0.0,11.57096777004,39.2757032776,-15.347111587200002
2021-06-08 20:37:20.438794880,1.2128021376065001,-7.290990388099999,-0.38476588219455005,-1.7067696260540004,-2.1590675533000003,0.10005201249450005,0,0,0,0,1,0,0,0.0,5.5875998878,43.0767350764,4.61940782886
2021-06-08 20:37:20.688794880,-1.9258804086052383,-10.149299593804763,-5.640481176719048,0.6269340060904762,0.32877021709285714,0.2726806337236667,0,0,0,0,1,0,0,0.0,6.654855823559999,42.4335513308,8.7464237974
2021-06-08 20:37:20.938794880,2.40798714166,-10.290513229350001,-0.6958029196720001,1.6397065303650002,1.299750742355,-0.550485795005,0,0,0,0,1,0,0,0.0,9.24711181672,42.296911469200005,0.3152479934439999
2021-06-08 20:37:21.188794880,3.6346976276215,-9.589745306449998,-1.1280663116950003,0.8741501904850002,1.4571056119749999,0.3414870706395,0,0,0,0,1,0,0,0.0,9.525271796519998,40.901718902,-13.930935706999998
2021-06-08 20:37:21.438794880,1.2758017698419049,-13.89999217109524,-0.2950578288228571,-2.1711097670809525,-1.9159484135238098,-0.38583627839190476,0,0,0,0,1,0,0,0.0,8.994815903,40.7616630552,-10.343647860923998
2021-06-08 20:37:21.688794880,0.6235396873655003,-5.6743395925,-3.0387352412424997,-0.12630998790499995,-0.9431772895175004,-0.517570087685,0,0,0,0,1,0,0,0.0,5.699351930639999,43.003534698,9.76048786112
2021-06-08 20:37:21.938794880,0.41126641782,-12.07708431525,-2.27001097496,0.6404513880635,0.610298618675,0.4073184722449,0,0,0,0,1,0,0,0.0,5.21867192264,42.80882278360001,6.619231834400001
2021-06-08 20:37:22.188794880,1.7566309333749999,-8.08513832095,-0.729003329169,1.3609746780190475,2.0659750757809525,-0.10456403310285711,0,0,0,0,1,0,0,0.0,5.700327873200001,43.10894348240001,-5.7501038651203995
2021-06-08 20:37:22.438794880,4.148527792528571,-12.248232341285716,-1.3550212894619047,-0.43769093142299986,-0.17627609336850006,-0.13136986028,0,0,0,0,1,0,0,0.0,11.735423774920001,39.409903106399994,-15.504735756
2021-06-08 20:37:22.688794880,1.37883414624,-10.15507946005,0.2055135608890002,-2.28061065675,-2.17302212714,-0.13451229967134998,0,0,0,0,1,0,0,0.0,6.13855190272,42.4228150932,0.3772240144
2021-06-08 20:37:22.938794880,-1.3547563947849999,-8.4109210428,-6.679713987255001,0.28167425165000004,-0.768791984735,-0.2254831949105,0,0,0,0,1,0,0,0.0,7.25021579736,41.7742634584,10.557391871920002
2021-06-08 20:37:23.188794880,2.2824237704900003,-10.81172993135,0.12885350080849992,1.506286090625,1.6371765897550001,-0.04311530087329998,0,0,0,0,1,0,0,0.0,9.36227987292,41.1701191708,5.099599889588
2021-06-08 20:37:23.438794880,1.7947309251190475,-9.083667505380955,-1.828429828491905,1.2397410183309523,1.7480283692761902,0.1836575835638095,0,0,0,0,1,0,0,0.0,7.463471813,41.4272952268,-10.21725573548
2021-06-08 20:37:23.688794880,2.6079972484551,-13.982130003499998,-0.07504488891999998,-1.731323224021,-1.2476275533299999,-0.5148004877961,0,0,0,0,1,0,0,0.0,10.50419973372,39.333774872,-13.211135653400001
2021-06-08 20:37:23.938794880,1.7506488684664994,-5.3137710752,0.39047873659599996,-1.120092527368,-1.9902747214249998,-0.23698772172625,0,0,0,0,1,0,0,0.0,5.3963038826,42.3676710516,8.080303866596001
2021-06-08 20:37:24.188794880,-1.4733805202523809,-10.955566974238096,-5.431935246916668,0.5771724289985715,0.5481765376333333,0.4023854328057143,0,0,0,0,1,0,0,0.0,5.7320479012,41.757183227199995,8.54195184728
2021-06-08 20:37:24.438794880,2.2647168867545,-10.084251904850001,-1.2124133326731001,1.7007377386799998,1.8713214754649996,-0.47059332040339996,0,0,0,0,1,0,0,0.0,6.46746389388,41.92115097,-0.9208560264479999
2021-06-08 20:37:24.688794880,4.184687876088001,-10.92972571835,-1.8208183396055002,0.5857916123650001,0.73043029011,0.22894520601534998,0,0,0,0,1,0,0,0.0,9.29395982772,39.1283271796,-14.905471801600001
2021-06-08 20:37:24.938794880,1.1534601465349998,-12.80240883845,0.4893322125949999,-2.4586643339,-2.1671100736199995,-0.37845065739500006,0,0,0,0,1,0,0,0.0,5.513423876840001,40.689439240000006,-6.191255775172399
2021-06-08 20:37:25.188794880,0.4153641087865,-7.361249709149999,-4.712873587900001,0.042774178409047674,-0.8835981256666666,-0.14357185153333332,0,0,0,0,1,0,0,0.0,4.47007987988,40.735799408,11.81155176188
2021-06-08 20:37:25.438794880,0.8492810868190477,-10.41458960295238,-0.5029770352109525,0.9410601287950001,1.0667642787045,0.09079780210340005,0,0,0,0,1,0,0,0.0,6.758311910640001,40.3092877196,6.804671807120001
2021-06-08 20:37:25.688794880,1.3061820790100003,-8.6701534271,-1.2866207658950004,1.5815980761350001,1.7822680084999998,0.006151722371999957,0,0,0,0,1,0,0,0.0,4.33929590224,41.3116395568,-7.020367880956001
2021-06-08 20:37:25.938794880,4.2079281139399995,-12.782727671,-0.6899703823675001,-1.0645938791150003,-0.554134211354,-0.38319095970499994,0,0,0,0,1,0,0,0.0,9.18318384208,37.861967316,-15.820959778399999
2021-06-08 20:37:26.188794880,1.270798197555,-8.4597346188,-0.23458634691050007,-1.977818149355,-2.2940858542999996,-0.05350132218500001,0,0,0,0,1,0,0,0.0,2.98997595312,41.2306314088,3.668295910808
2021-06-08 20:37:26.438794880,-1.815105515785,-9.274760031900001,-6.080820327934999,0.5537347658955001,-0.10093750245399997,-0.07917344266149998,0,0,0,0,1,0,0,0.0,3.8610558986800005,40.1531272872,10.81163980432
2021-06-08 20:37:26.688794880,2.4569801844579997,-10.747063827800002,-0.008733815912499998,1.6886140316999998,1.508163568273,-0.23890513777,0,0,0,0,1,0,0,0.4499999881,5.842335901359999,40.2902549744,3.9196158897399997
2021-06-08 20:37:26.938794880,2.8884958305965,-9.457362270199997,-1.2696317374650006,0.94941555378085,1.6211515188949999,0.2515814084495,0,0,0,0,1,0,0,0.0,4.9102558613600005,39.6514633176,-12.029687766879999
2021-06-08 20:37:27.188794880,1.4461920678049998,-14.395879124999999,-0.7385447422199999,-2.0111599683500003,-1.6039147117199999,-0.451099563052,0,0,0,0,1,0,0,0.0,6.28983192448,38.971191406,-10.301679807707998
2021-06-08 20:37:27.438794880,1.2298509956149997,-4.220729780049999,-0.03188434916500009,-0.3341154239952384,-1.4315970738571433,-0.29275520417604756,0,0,0,0,1,0,0,0.0,4.80972787376,40.0818794256,12.260511874400002
2021-06-08 20:37:27.688794880,-0.42056702570952353,-13.061250890619048,-4.684320646061906,0.42659919555000003,0.8297166558975,0.639645797557,0,0,0,0,1,0,0,0.0,8.12959190352,39.6426795956,10.290455742399999
2021-06-08 20:37:27.938794880,1.6090236810472,-8.23014345195,-1.37410830482,1.4371724515900002,1.4792091936129999,-0.5085688783611001,0,0,0,0,1,0,0,0.0,7.51763986536,41.0203031932,0.8247200155679999
2021-06-08 20:37:28.188794880,4.807479786849999,-11.850633430000002,-1.5149857476155004,0.24491703493699996,0.10165653215999995,0.13360685240800002,0,0,0,0,1,0,0,0.0,10.04108783652,39.4523588556,-11.69199184412
2021-06-08 20:37:28.438794880,0.6846164628799999,-11.309975325999996,-0.26835506267000003,-2.5101683498000003,-2.1146473526999996,-0.263298973792,0,0,0,0,1,0,0,0.0,6.6782798956,41.32871917680001,0.2371680066480002
2021-06-08 20:37:28.688794880,-0.07256233400000003,-8.418129551400002,-5.49792872708,0.15731209284095243,-0.8663007390619047,-0.22833396907238093,0,0,0,0,1,0,0,0.0,8.48631988528,40.421039276399995,13.16087165808
2021-06-08 20:37:28.938794880,1.0554911480238096,-9.824815865047619,-0.31103844335614267,1.2220752694450001,1.4049890883849998,0.07171681051780002,0,0,0,0,1,0,0,0.0,10.29045579916,40.7714231868,7.521543855679999
2021-06-08 20:37:29.188794880,1.2452249200865002,-8.58514854885,-1.5808481879860001,1.53871579465,1.8446906565999999,0.04258269815800002,0,0,0,0,1,0,0,0.0,7.77627985012,42.32228714,-6.1702719241364
2021-06-08 20:37:29.438794880,3.9175918800923806,-13.32255286190476,-0.4901013217904763,-1.2977708425980954,-0.7802071053095238,-0.4852580236476191,0,0,0,0,1,0,0,0.0,11.60561580748,39.779319305200005,-12.8041437722
2021-06-08 20:37:29.688794880,1.3147663309849997,-7.270950592000001,-0.5591428258659998,-1.674546296177,-2.14463366275,0.1103847735864,0,0,0,0,1,0,0,0.0,6.58360786448,42.3125270076,7.300967848144
2021-06-08 20:37:29.938794880,-2.1998414897000003,-9.937571871575,-5.779384529966,0.6634537383900001,0.15771441243000006,0.17600312744739996,0,0,0,0,1,0,0,0.0,9.292495746839998,41.0915512092,10.38171178836
2021-06-08 20:37:30.188794880,2.4450160823128,-10.273225020599998,-0.6027819317480001,1.5713185578954998,1.3427195735889998,-0.49796980470350005,0,0,0,0,1,0,0,0.0,11.164463786799999,41.2438070676,3.5482479696848004
2021-06-08 20:37:30.438794880,3.2153269693142854,-9.582143760714285,-1.63996655632381,0.9156502014242859,1.5763736623,0.2823691788471428,0,0,0,0,1,0,0,0.0,9.474031829440001,41.47707107480001,-10.51932783188
2021-06-08 20:37:30.688794880,1.3977673523349998,-13.954134177999999,-0.4903491859049999,-2.0051946460299996,-1.7249318405699998,-0.37701259844499996,0,0,0,0,1,0,0,0.0,10.15625581696,40.862191162,-8.738615861136
2021-06-08 20:37:30.938794880,1.2818351120149998,-4.6979184388,-0.7031009962575,-0.2816653698333332,-1.2358415041285713,-0.5087438798590476,0,0,0,0,1,0,0,0.0,7.65232789996,42.344247283200005,11.14152772924
2021-06-08 20:37:31.188794880,-0.41076789403809516,-12.143062091285715,-4.733515992847618,0.4730899691725,0.59457978154,0.5119776128225,0,0,0,0,1,0,0,0.0,7.6611119073600005,42.327655029999995,8.19742387788
2021-06-08 20:37:31.438794880,1.8475880788740002,-8.6664745326,-1.111256745505,1.386314213275,1.7584067792500004,-0.36204607917099996,0,0,0,0,1,0,0,0.0,8.01491188044,43.0186631772,-2.1476879930400004
2021-06-08 20:37:31.688794880,4.338905281251499,-11.7423584936,-1.5425330976009999,0.29120140757175,0.24638174174999997,0.12716219439615,0,0,0,0,1,0,0,0.0,11.419687709760002,40.4107913208,-13.786487846320002
2021-06-08 20:37:31.938794880,0.8275876214015001,-11.315179693800001,0.06323034498500005,-2.4066809655,-2.10559285285,-0.272300188829,0,0,0,0,1,0,0,0.0,7.673799858280001,42.48576705920001,-2.5995760047479997
2021-06-08 20:37:32.188794880,-0.005554769780952331,-8.503977753285714,-5.706084310952381,0.12297100740952387,-0.7724144168985715,-0.16431853843238095,0,0,0,0,1,0,0,0.0,8.059807872759999,42.26421508839999,11.142503795440001
2021-06-08 20:37:32.438794880,1.6782660267499998,-10.050184058350002,0.11970094328099992,1.11985949648,1.280303555778,0.1722748152,0,0,0,0,1,0,0,0.8999999762,10.37195182836,41.86259078999999,5.960431880892
2021-06-08 20:37:32.688794880,1.1886944942895001,-8.9818486933,-1.8158233535019999,1.5287492036850001,1.5861586093750002,-0.01968017685799999,0,0,0,0,1,0,0,0.0,8.49266378412,42.6999992372,-7.254119871280401
2021-06-08 20:37:32.938794880,3.936933912004762,-13.086888358095237,0.003332856404761859,-1.3219161419880956,-0.8436265161428571,-0.42271362881142854,0,0,0,0,1,0,0,0.0,12.76656787812,39.98086319,-12.875879630680002
2021-06-08 20:37:33.188794880,1.3782957485875,-7.188517832899999,-0.1883151828950001,-1.6124432392349999,-2.08743062015,-0.1071358103395,0,0,0,0,1,0,0,0.0,7.011095829000001,42.83517517040001,6.037535978532
2021-06-08 20:37:33.438794880,-1.1922537863299998,-10.912288164699998,-6.712286305639999,0.5127166249774999,0.21907849096500004,0.06814829043649998,0,0,0,0,1,0,0,0.0,6.047783889719999,42.83419906599999,9.11339986804
2021-06-08 20:37:33.688794880,1.8999012054033335,-9.346251328666666,-0.24557764648571428,1.5554621433238096,1.445083693347619,-0.25719670900999997,0,0,0,0,1,0,0,0.0,7.589375877400001,43.65647888240001,2.491727913584
2021-06-08 20:37:33.938794880,3.1996824420100003,-9.561569666799999,-1.285723401958,1.0236489891115,1.6105524362,0.2830057882245,0,0,0,0,1,0,0,0.0,8.734711837679999,41.9367674256,-12.816343650599999
2021-06-08 20:37:34.188794880,1.127378362355,-14.268670606,-0.422093921592,-2.108362464141,-1.5758990793799998,-0.37051467282199996,0,0,0,0,1,0,0,0.0,9.879559821880001,40.8587754832,-11.1927678263
2021-06-08 20:37:34.438794880,1.2912269279850004,-4.49907486425,-0.24364915310159993,-0.7045318320350001,-1.4425718382000001,-0.3597025663725,0,0,0,0,1,0,0,0.0,6.92325582512,42.3837748724,11.441647862920002
2021-06-08 20:37:34.688794880,-0.599259658947619,-11.97334273195238,-4.863639996957618,0.6599055116519048,0.9116682561304762,0.5972216273595238,0,0,0,0,1,0,0,0.0,8.24280780788,41.919199066000004,9.44767976788
2021-06-08 20:37:34.938794880,2.2031615168200007,-8.98821957125,-1.1574681248965002,1.4800613939900003,1.6852186169910002,-0.3975715910535,0,0,0,0,1,0,0,0.0,9.090463829239999,43.13919921760001,-0.31183199765199987
2021-06-08 20:37:35.188794880,4.39959327574,-11.73162059825,-1.5652948870949999,0.16639192745238093,0.15358377073333343,0.097627331637619,0,0,0,0,1,0,0,0.0,11.349903831679999,40.9090388484,-12.483527755919999
2021-06-08 20:37:35.438794880,0.705369934404762,-11.14539764057143,0.06568868254285715,-2.38697416185,-2.09818950295,-0.1838325953385,0,0,0,0,1,0,0,0.0,7.262415847440001,42.72488723680001,-0.39723199291159994
2021-06-08 20:37:35.688794880,-0.4494318876604999,-8.31230702395,-5.697938917469999,0.2031665665235,-0.850282303995,-0.1708367501735,0,0,0,0,1,0,0,0.0,9.807823868240002,41.3170077508,12.8383037946
2021-06-08 20:37:35.938794880,1.57863484773,-10.158220034100001,-0.19968104842999987,1.1929344941089999,1.2653104027845001,0.057549215144499996,0,0,0,0,1,0,0,0.0,12.62895175888,40.702127075599996,7.850943870440001
2021-06-08 20:37:36.188794880,1.173978601435,-8.893882346000002,-1.702732606315,1.55757707795,1.8622137308,-0.027775954832499984,0,0,0,0,1,0,0,0.0,8.81035182932,42.98645492560001,-5.488535918948
2021-06-08 20:37:36.438794880,3.9716867917904763,-12.991915883285715,-0.20629552005238083,-1.3208509165190474,-0.8863309338380952,-0.43209782862095236,0,0,0,0,1,0,0,0.0,12.441559792600001,40.425431365200005,-11.96624773004
2021-06-08 20:37:36.688794880,1.320150177825,-7.434290587499997,-0.39029929783600004,-1.6668233707315,-2.1317975819,-0.054193729929999976,0,0,0,0,1,0,0,0.0,7.3077998734,42.7448948672,7.069655831824
2021-06-08 20:37:36.938794880,-2.373709947314,-9.3945208488,-5.536094267849999,0.6312370962800001,0.1534468196679999,0.15650935738470004,0,0,0,0,1,0,0,0.0,8.268671874879999,42.0358312984,10.4466158096
2021-06-08 20:37:37.188794880,2.3896607174238094,-10.838347070904764,-1.1572430969295238,1.6435911514285715,1.3177122595238095,-0.396938795287619,0,0,0,0,1,0,0,0.0,10.67109580972,41.8606390376,2.832839952728
2021-06-08 20:37:37.438794880,3.17117794523,-9.598209834399999,-1.121844977155,0.882945009995,1.4609937281299998,0.2727262847165,0,0,0,0,1,0,0,0.0,9.849303836919999,41.5771110532,-11.43676767436
2021-06-08 20:37:37.688794880,1.628854207705,-13.9675936225,-0.6784848853600001,-2.1404792524500005,-1.6341140560699998,-0.3347228482349999,0,0,0,0,1,0,0,0.0,10.197735786800001,41.1257115168,-8.756671814168
2021-06-08 20:37:37.938794880,1.2027822062999998,-4.7601916313,-0.9026923351169998,-0.3478746693885714,-1.488105161247619,-0.4808956443099999,0,0,0,0,1,0,0,0.0,7.70112781524,42.3213111868,11.155679778880002
2021-06-08 20:37:38.188794880,-0.8807296568285711,-11.882671890233334,-5.059822876900476,0.39245848300220004,0.13348699026299998,0.5640275632615,0,0,0,0,1,0,0,0.0,8.477535877000001,42.1402630624,7.696735897040002
2021-06-08 20:37:38.438794880,1.465573961628,-8.7707418681,-0.7794918857690001,1.54095278526,1.8300303825695,-0.6203118279744999,0,0,0,0,1,0,0,0.0,8.993351841239999,42.76490280120001,-2.740608010296
2021-06-08 20:37:38.688794880,4.227579271800001,-11.58308610945,-1.5324533756919998,0.5547933349199999,0.5908314943449999,0.09840090139959999,0,0,0,0,1,0,0,0.0,11.40211982692,40.0633349616,-15.845359726799998
2021-06-08 20:37:38.938794880,0.5567585719995238,-11.80795306247619,0.12132179530000001,-2.5084969656666667,-1.9705796525238093,-0.13596304451619048,0,0,0,0,1,0,0,0.0,7.453223896880001,42.244695282399995,-5.839895937212
2021-06-08 20:37:39.188794880,0.37627133258719986,-8.49840862725,-5.738197956536,0.08338111045999998,-0.9621916940394998,-0.10985215119500005,0,0,0,0,1,0,0,0.0,8.961143817599998,41.7449833684,11.411879730279999
2021-06-08 20:37:39.438794880,0.37923254955,-9.783264597805001,-0.15143575738000026,1.023402649055,1.0653262514925,0.04414724890500003,0,0,0,0,1,0,0,0.0,11.78861587484,41.1618231204,5.576863887316
2021-06-08 20:37:39.688794880,1.0459768496095239,-8.673241410952382,-1.0333575436190476,1.5310188334000001,1.5459891699142854,-0.055766215277142844,0,0,0,0,1,0,0,0.0,8.91331983592,42.436479492,-7.087223864851999
2021-06-08 20:37:39.938794880,3.9820756256500003,-12.830614090500001,-1.0519446774700003,-0.9261735115195002,-0.4515456199,-0.2825796914290001,0,0,0,0,1,0,0,0.0,13.453183707999997,38.8950636296,-15.465695534000002
2021-06-08 20:37:40.188794880,1.2614362836150002,-8.857661176250001,-0.15882359252000003,-1.9699899476380947,-2.161256335904762,-0.14174574246190477,0,0,0,0,1,0,0,0.0,8.32137590416,42.357910919199995,2.7938000066484
2021-06-08 20:37:40.438794880,-1.6638948207142858,-9.538132905714287,-6.363398505419046,0.5179895363550001,-0.26651464622,-0.03438039560600005,0,0,0,0,1,0,0,0.0,8.67371187192,41.7859751892,8.95187185248
2021-06-08 20:37:40.688794880,2.1969102670245,-10.02099168335,0.05697909105199991,1.5339289016462998,1.5300541329360002,-0.253818395335,0,0,0,0,1,0,0,0.200000003,10.47394382492,41.2281910708,2.982167953852
2021-06-08 20:37:40.938794880,2.1417856503835,-9.203334236050003,-1.6629818506149998,1.16602402032,1.55899516343,0.23629531897499997,0,0,0,0,1,0,0,0.0,9.36471984848,40.6318551628,-11.00635168008
2021-06-08 20:37:41.188794880,2.0918682147357144,-14.075181053809523,-0.24791355567142856,-1.804720333967619,-1.4611763287904762,-0.42408321584666664,0,0,0,0,1,0,0,0.0,10.65450378496,38.37339111320001,-11.635871757732
2021-06-08 20:37:41.438794880,1.4169099582034996,-4.86867623315,0.1087537921275,-0.843491456705,-1.5911252516499998,-0.2742708698065,0,0,0,0,1,0,0,0.0,7.6220718574,38.868711394799995,9.459879777748
2021-06-08 20:37:41.688794880,-1.6432410524049998,-11.486475909800001,-5.248596583624999,0.46282377987000006,0.491784788675,0.5284887341555,0,0,0,0,1,0,0,0.649999976,8.914295806719998,37.3622549448,8.48046384828
2021-06-08 20:37:41.938794880,2.4503401108634995,-9.967003536499998,-1.3810774081150001,1.5372453956619048,1.8119930824333335,-0.4883015544190477,0,0,0,0,1,0,0,0.0,9.352519912680002,37.756559296,-0.5167920172799999
2021-06-08 20:37:42.188794880,4.171259613285715,-10.944799196380952,-1.557357235947619,0.54089870696275,0.6551715672050001,0.21291344837149997,0,0,0,0,1,0,0,0.0,11.96868780152,35.9851191716,-11.936967696879998
2021-06-08 20:37:42.438794880,0.987398268205,-12.4296666622,0.2967997358425,-2.4223399044000002,-2.0859393001,-0.25616191247100006,0,0,0,0,1,0,0,0.0,9.560895804880001,38.300679473200006,-5.4812158987399995
2021-06-08 20:37:42.688794880,0.33368482486190476,-7.330611671333333,-4.400286938257143,-0.0053642100976191,-0.9484758715700953,-0.28519711850619045,0,0,0,0,1,0,0,0.0,7.85826385496,40.4205509944,9.10315179832
2021-06-08 20:37:42.938794880,0.6177968941249999,-10.324910069249999,-1.3343874531049997,0.9446752639660998,1.27469112269,0.1667888637945,0,0,0,0,1,0,0,0.0,8.23987979864,40.87146301200001,5.425095872911999
2021-06-08 20:37:43.188794880,1.71350029378,-8.435866332,-0.9426823729060001,1.4276386112000001,1.33880484996,-0.04039895931650002,0,0,0,0,1,0,0,0.0,7.645007820159999,41.889430847599996,-6.597759882308
2021-06-08 20:37:43.438794880,3.4422548277855,-12.579547166000001,-1.4816357779194997,-0.5770300801649999,-0.159132498475,-0.10830756817149997,0,0,0,0,1,0,0,0.0,12.196583862679999,38.39339950600001,-15.53889576
2021-06-08 20:37:43.688794880,1.4478571159476192,-9.430000077761905,-0.10727820934761906,-2.074585715928572,-1.9830073713904757,-0.19637697366761905,0,0,0,0,1,0,0,0.0,7.88754388824,41.5946794132,1.6738399403760003
2021-06-08 20:37:43.938794880,-1.0581360499895,-7.88629490105,-6.737410926599999,0.365081992035,-0.5551062442804999,-0.3369065701915,0,0,0,0,1,0,0,0.0,7.59035181052,41.5951669316,9.48086383804
2021-06-08 20:37:44.188794880,2.005245183395,-11.540942502350001,0.4040280956849999,1.3941769979522003,1.7548116142704497,0.04258269517099998,0,0,0,0,1,0,0,0.0,8.8142558862,41.7469352728,4.228519963096
2021-06-08 20:37:44.438794880,1.769073615325,-9.001649189,-1.8500407530419998,1.2532783491857142,1.5165177299571428,0.18167930007238095,0,0,0,0,1,0,0,0.0,8.146183891080002,41.978247222,-9.57260778404
2021-06-08 20:37:44.688794880,2.1592375552047622,-14.200405256809523,-0.15687230212380937,-1.7684465998275,-1.1650786554025,-0.438156977674,0,0,0,0,1,0,0,0.0,11.81789577432,39.706118926799995,-13.213087873520001
2021-06-08 20:37:44.938794880,1.7274384781735002,-5.211059218200001,0.267308215815,-1.3778789088935,-1.7431406752450003,0.05840140049565,0,0,0,0,1,0,0,0.0,9.18855180816,41.7542553708,8.9489438381388
2021-06-08 20:37:45.188794880,-2.11806675488,-11.30447182995,-6.573143530085001,0.5383421435975,0.6408575116999999,0.398370521784,0,0,0,0,1,0,0,0.0,10.3236397942,41.17987899800001,9.1431678392
2021-06-08 20:37:45.438794880,2.2288245738,-9.75191881655,-0.78744804701,1.71917956325,1.5060264857685,-0.6604711102554999,0,0,0,0,1,0,0,0.0,11.942335739799999,41.831359253600006,1.4517999981816
